pl_name,pl_controv_flag,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim
Kepler-810 b,0,1.930,0.410,-0.190,0,0.172,0.037,-0.017,0,4.38000,,,0,0.01380,,,0
Kepler-811 b,0,2.700,0.680,-0.480,0,0.241,0.061,-0.043,0,7.75000,,,0,0.02440,,,0
Kepler-812 b,0,3.550,1.350,-0.680,0,0.317,0.120,-0.061,0,12.30000,,,0,0.03880,,,0
Kepler-813 b,0,2.140,0.420,-0.190,0,0.191,0.037,-0.017,0,5.22000,,,0,0.01640,,,0
Kepler-814 b,0,2.120,0.690,-0.300,0,0.189,0.062,-0.027,0,5.14000,,,0,0.01620,,,0
Kepler-815 b,0,4.110,0.190,-0.330,0,0.367,0.017,-0.029,0,15.80000,,,0,0.04980,,,0
Kepler-816 b,0,10.240,0.680,-0.540,0,0.914,0.061,-0.048,0,74.50000,,,0,0.23400,,,0
Kepler-817 b,0,9.030,2.060,-1.130,0,0.806,0.184,-0.101,0,60.20000,,,0,0.18900,,,0
Kepler-818 b,0,5.110,0.790,-0.430,0,0.456,0.070,-0.038,0,22.90000,,,0,0.07200,,,0
Kepler-819 b,0,2.760,0.250,-0.170,0,0.246,0.022,-0.015,0,8.05000,,,0,0.02530,,,0
Kepler-82 b,0,4.070,0.240,-0.100,0,0.363,0.021,-0.009,0,12.15000,0.96000,-0.87000,0,0.03823,0.00302,-0.00274,0
Kepler-82 c,0,5.340,0.320,-0.130,0,0.476,0.029,-0.012,0,13.90000,1.30000,-1.20000,0,0.04373,0.00409,-0.00378,0
Kepler-82 d,0,1.770,0.270,-0.270,0,0.158,0.024,-0.024,0,3.78000,,,0,0.01190,,,0
Kepler-82 e,0,2.470,0.370,-0.370,0,0.220,0.033,-0.033,0,6.66000,,,0,0.02100,,,0
Kepler-82 f,0,4.840,,,0,0.432,,,0,20.90000,1.00000,-1.00000,0,0.06576,0.00315,-0.00315,0
Kepler-820 b,0,6.090,2.680,-0.890,0,0.543,0.239,-0.079,0,30.80000,,,0,0.09700,,,0
Kepler-821 b,0,1.310,0.100,-0.080,0,0.117,0.009,-0.007,0,2.27000,,,0,0.00714,,,0
Kepler-822 b,0,1.770,0.410,-0.210,0,0.158,0.037,-0.019,0,3.78000,,,0,0.01190,,,0
Kepler-823 b,0,1.570,0.310,-0.140,0,0.140,0.028,-0.012,0,3.09000,,,0,0.00972,,,0
Kepler-824 b,0,1.870,0.710,-0.230,0,0.167,0.063,-0.021,0,4.16000,,,0,0.01310,,,0
Kepler-825 b,0,1.530,0.390,-0.220,0,0.136,0.035,-0.020,0,2.96000,,,0,0.00930,,,0
Kepler-825 c,0,1.840,0.400,-0.240,0,0.164,0.036,-0.021,0,4.04000,,,0,0.01270,,,0
Kepler-826 b,0,1.250,0.200,-0.140,0,0.112,0.018,-0.012,0,2.10000,,,0,0.00660,,,0
Kepler-827 b,0,5.630,0.700,-0.460,0,0.502,0.062,-0.041,0,27.00000,,,0,0.08490,,,0
Kepler-828 b,0,1.510,0.080,-0.110,0,0.135,0.007,-0.010,0,2.89000,,,0,0.00909,,,0
Kepler-829 b,0,2.110,0.440,-0.180,0,0.188,0.039,-0.016,0,5.10000,,,0,0.01600,,,0
Kepler-83 b,0,2.830,0.410,-0.410,0,0.252,0.037,-0.037,0,42.10000,24.90000,-20.90000,0,0.13200,0.07800,-0.06600,0
Kepler-83 c,0,2.360,0.350,-0.350,0,0.211,0.031,-0.031,0,11.40000,5.40000,-4.60000,0,0.03600,0.01700,-0.01400,0
Kepler-83 d,0,1.940,0.130,-0.130,0,0.173,0.012,-0.012,0,24.60000,19.70000,-16.30000,0,0.07700,0.06200,-0.05100,0
Kepler-830 b,0,1.700,0.610,-0.250,0,0.152,0.054,-0.022,0,3.53000,,,0,0.01110,,,0
Kepler-831 b,0,1.270,0.100,-0.070,0,0.113,0.009,-0.006,0,2.15000,,,0,0.00678,,,0
Kepler-832 b,0,2.060,0.320,-0.170,0,0.184,0.029,-0.015,0,4.90000,,,0,0.01540,,,0
Kepler-833 b,0,2.020,0.120,-0.090,0,0.180,0.011,-0.008,0,4.74000,,,0,0.01490,,,0
Kepler-834 b,0,2.020,0.100,-0.100,0,0.180,0.009,-0.009,0,4.74000,,,0,0.01490,,,0
Kepler-835 b,0,2.790,0.540,-0.290,0,0.249,0.048,-0.026,0,8.20000,,,0,0.02580,,,0
Kepler-836 b,0,2.730,0.640,-0.320,0,0.244,0.057,-0.029,0,7.90000,,,0,0.02490,,,0
Kepler-837 b,0,2.560,0.220,-0.430,0,0.228,0.020,-0.038,0,7.08000,,,0,0.02230,,,0
Kepler-838 b,0,2.730,0.510,-0.250,0,0.244,0.045,-0.022,0,7.90000,,,0,0.02490,,,0
Kepler-839 b,0,2.570,0.410,-0.250,0,0.229,0.037,-0.022,0,7.13000,,,0,0.02240,,,0
Kepler-84 b,0,2.230,0.100,-0.100,0,0.199,0.009,-0.009,0,40.00000,13.70000,-10.30000,0,0.12600,0.04300,-0.03200,0
Kepler-84 c,0,2.360,0.110,-0.110,0,0.211,0.010,-0.010,0,20.20000,13.50000,-10.20000,0,0.06400,0.04200,-0.03200,0
Kepler-84 d,0,1.380,0.270,-0.270,0,0.123,0.024,-0.024,0,2.48000,,,0,0.00780,,,0
Kepler-84 e,0,2.600,0.490,-0.490,0,0.232,0.044,-0.044,0,7.27000,,,0,0.02290,,,0
Kepler-84 f,0,2.200,0.430,-0.430,0,0.196,0.038,-0.038,0,5.48000,,,0,0.01720,,,0
Kepler-841 b,0,5.230,0.410,-0.360,0,0.467,0.037,-0.032,0,23.80000,,,0,0.07490,,,0
Kepler-842 b,0,1.600,0.080,-0.090,0,0.143,0.007,-0.008,0,3.19000,,,0,0.01000,,,0
Kepler-843 b,0,2.590,0.610,-0.250,0,0.231,0.054,-0.022,0,7.22000,,,0,0.02270,,,0
Kepler-844 b,0,1.680,0.070,-0.240,0,0.150,0.006,-0.021,0,3.46000,,,0,0.01090,,,0
Kepler-845 b,0,2.040,0.090,-0.290,0,0.182,0.008,-0.026,0,4.82000,,,0,0.01520,,,0
Kepler-846 b,0,2.480,0.320,-0.180,0,0.221,0.029,-0.016,0,6.71000,,,0,0.02110,,,0
Kepler-847 b,0,1.180,0.090,-0.050,0,0.105,0.008,-0.004,0,1.76000,,,0,0.00553,,,0
Kepler-848 b,0,1.700,0.310,-0.250,0,0.152,0.028,-0.022,0,3.53000,,,0,0.01110,,,0
Kepler-849 b,0,8.082,0.303,-0.325,0,0.721,0.027,-0.029,0,298.75870,63.56568,-63.56568,0,0.94000,0.20000,-0.20000,0
Kepler-85 b,0,1.778,0.050,-0.050,0,0.159,0.004,-0.004,0,1.84000,0.60000,-0.47000,0,0.00579,0.00189,-0.00148,0
Kepler-85 c,0,1.978,0.056,-0.057,0,0.176,0.005,-0.005,0,2.15000,0.73000,-0.57000,0,0.00676,0.00230,-0.00179,0
Kepler-85 d,0,1.200,0.190,-0.190,0,0.107,0.017,-0.017,0,1.87000,,,0,0.00588,,,0
Kepler-85 e,0,1.270,0.200,-0.200,0,0.113,0.018,-0.018,0,0.60000,0.50000,-0.40000,0,0.00189,0.00157,-0.00126,0
Kepler-850 b,0,1.780,0.470,-0.210,0,0.159,0.042,-0.019,0,3.82000,,,0,0.01200,,,0
Kepler-851 b,0,1.680,0.270,-0.210,0,0.150,0.024,-0.019,0,3.46000,,,0,0.01090,,,0
Kepler-852 b,0,2.540,0.450,-0.170,0,0.227,0.040,-0.015,0,6.99000,,,0,0.02200,,,0
Kepler-853 b,0,1.690,0.480,-0.280,0,0.151,0.043,-0.025,0,3.50000,,,0,0.01100,,,0
Kepler-855 b,0,8.350,1.700,-0.810,0,0.745,0.152,-0.072,0,52.70000,,,0,0.16600,,,0
Kepler-856 b,0,9.300,1.250,-0.600,0,0.830,0.112,-0.054,0,63.30000,,,0,0.19900,,,0
Kepler-857 b,0,6.800,1.700,-0.680,0,0.607,0.152,-0.061,0,37.20000,,,0,0.11700,,,0
Kepler-858 b,0,4.870,0.230,-0.200,0,0.434,0.021,-0.018,0,21.10000,,,0,0.06640,,,0
Kepler-859 b,0,3.090,0.180,-0.150,0,0.276,0.016,-0.013,0,9.75000,,,0,0.03070,,,0
Kepler-860 b,0,3.240,0.810,-0.330,0,0.289,0.072,-0.029,0,10.60000,,,0,0.03320,,,0
Kepler-861 b,0,2.280,0.120,-0.130,0,0.203,0.011,-0.012,0,5.82000,,,0,0.01830,,,0
Kepler-862 b,0,2.210,0.440,-0.170,0,0.197,0.039,-0.015,0,5.52000,,,0,0.01740,,,0
Kepler-863 b,0,2.900,0.680,-0.320,0,0.259,0.061,-0.029,0,8.75000,,,0,0.02750,,,0
Kepler-864 b,0,2.400,0.630,-0.220,0,0.214,0.056,-0.020,0,6.35000,,,0,0.02000,,,0
Kepler-864 c,0,1.620,0.470,-0.190,0,0.145,0.042,-0.017,0,3.26000,,,0,0.01020,,,0
Kepler-865 b,0,2.490,0.490,-0.240,0,0.222,0.044,-0.021,0,6.76000,,,0,0.02130,,,0
Kepler-865 c,0,0.890,0.190,-0.130,0,0.079,0.017,-0.012,0,0.64000,,,0,0.00201,,,0
Kepler-866 b,0,1.630,0.080,-0.120,0,0.145,0.007,-0.011,0,3.29000,,,0,0.01040,,,0
Kepler-867 b,0,4.640,0.410,-0.300,0,0.414,0.037,-0.027,0,19.40000,,,0,0.06120,,,0
Kepler-868 b,0,2.050,0.200,-0.170,0,0.183,0.018,-0.015,0,4.86000,,,0,0.01530,,,0
Kepler-869 b,0,3.610,0.830,-0.620,0,0.322,0.074,-0.055,0,12.70000,,,0,0.03990,,,0
Kepler-87 b,0,13.490,0.550,-0.550,0,1.204,0.049,-0.049,0,324.20000,8.80000,-8.80000,0,1.02000,0.02800,-0.02800,0
Kepler-87 c,0,6.140,0.290,-0.290,0,0.548,0.026,-0.026,0,6.40000,0.80000,-0.80000,0,0.02000,0.00300,-0.00300,0
Kepler-870 b,0,2.780,0.510,-0.290,0,0.248,0.045,-0.026,0,8.15000,,,0,0.02560,,,0
Kepler-871 b,0,3.740,1.080,-0.550,0,0.334,0.096,-0.049,0,13.50000,,,0,0.04240,,,0
Kepler-872 b,0,1.990,0.500,-0.230,0,0.178,0.045,-0.021,0,4.62000,,,0,0.01450,,,0
Kepler-873 b,0,3.750,1.640,-0.550,0,0.335,0.146,-0.049,0,13.50000,,,0,0.04260,,,0
Kepler-874 b,0,3.940,1.070,-0.590,0,0.352,0.095,-0.053,0,14.70000,,,0,0.04630,,,0
Kepler-875 b,0,2.900,1.020,-0.450,0,0.259,0.091,-0.040,0,8.75000,,,0,0.02750,,,0
Kepler-876 b,0,1.430,0.100,-0.090,0,0.128,0.009,-0.008,0,2.63000,,,0,0.00829,,,0
Kepler-877 b,0,2.120,0.140,-0.270,0,0.189,0.012,-0.024,0,5.14000,,,0,0.01620,,,0
Kepler-878 b,0,1.930,0.120,-0.100,0,0.172,0.011,-0.009,0,4.38000,,,0,0.01380,,,0
Kepler-879 b,0,2.570,0.660,-0.280,0,0.229,0.059,-0.025,0,7.13000,,,0,0.02240,,,0
Kepler-879 c,0,0.400,0.100,-0.100,0,0.036,0.009,-0.009,0,0.03640,,,0,0.00012,,,0
Kepler-88 d,0,13.100,,,0,1.170,,,0,965.14700,44.00670,-44.00670,0,3.05046,0.16002,-0.16002,0
Kepler-880 b,0,2.660,1.050,-0.440,0,0.237,0.094,-0.039,0,7.56000,,,0,0.02380,,,0
Kepler-880 c,0,2.870,0.580,-0.940,0,0.256,0.052,-0.084,0,8.60000,,,0,0.02710,,,0
Kepler-881 b,0,1.780,0.430,-0.320,0,0.159,0.038,-0.029,0,3.82000,,,0,0.01200,,,0
Kepler-882 b,0,1.230,0.150,-0.090,0,0.110,0.013,-0.008,0,2.04000,,,0,0.00642,,,0
Kepler-883 b,0,1.780,0.170,-0.130,0,0.159,0.015,-0.012,0,3.82000,,,0,0.01200,,,0
Kepler-884 b,0,1.230,0.050,-0.050,0,0.110,0.004,-0.004,0,2.04000,,,0,0.00642,,,0
Kepler-885 b,0,2.500,0.400,-0.390,0,0.223,0.036,-0.035,0,6.80000,,,0,0.02140,,,0
Kepler-886 b,0,1.520,0.420,-0.190,0,0.136,0.037,-0.017,0,2.92000,,,0,0.00920,,,0
Kepler-887 b,0,1.840,0.270,-0.170,0,0.164,0.024,-0.015,0,4.04000,,,0,0.01270,,,0
Kepler-887 c,0,1.130,0.170,-0.110,0,0.101,0.015,-0.010,0,1.51000,,,0,0.00474,,,0
Kepler-888 b,0,1.760,0.080,-0.060,0,0.157,0.007,-0.005,0,3.75000,,,0,0.01180,,,0
Kepler-889 b,0,1.090,0.190,-0.130,0,0.097,0.017,-0.012,0,1.32000,,,0,0.00416,,,0
Kepler-890 b,0,8.890,2.860,-1.060,0,0.793,0.255,-0.095,0,58.60000,,,0,0.18400,,,0
Kepler-891 b,0,6.410,1.460,-0.600,0,0.572,0.130,-0.054,0,33.60000,,,0,0.10600,,,0
Kepler-892 b,0,2.810,0.370,-0.270,0,0.251,0.033,-0.024,0,8.30000,,,0,0.02610,,,0
Kepler-893 b,0,3.030,0.520,-0.370,0,0.270,0.046,-0.033,0,9.43000,,,0,0.02970,,,0
Kepler-894 b,0,2.780,0.300,-0.340,0,0.248,0.027,-0.030,0,8.15000,,,0,0.02560,,,0
Kepler-895 b,0,1.540,0.090,-0.070,0,0.137,0.008,-0.006,0,2.99000,,,0,0.00940,,,0
Kepler-896 b,0,2.530,0.180,-0.190,0,0.226,0.016,-0.017,0,6.94000,,,0,0.02180,,,0
Kepler-896 c,0,3.150,0.730,-0.250,0,0.281,0.065,-0.022,0,10.10000,,,0,0.03170,,,0
Kepler-897 b,0,2.390,0.660,-0.250,0,0.213,0.059,-0.022,0,6.30000,,,0,0.01980,,,0
Kepler-898 b,0,1.490,0.300,-0.090,0,0.133,0.027,-0.008,0,2.83000,,,0,0.00889,,,0
Kepler-899 b,0,2.680,0.460,-0.260,0,0.239,0.041,-0.023,0,7.65000,,,0,0.02410,,,0
Kepler-9 b,0,8.290,0.540,-0.430,0,0.740,0.048,-0.038,0,43.40000,1.60000,-2.00000,0,0.13655,0.00503,-0.00629,0
Kepler-9 c,0,8.080,0.540,-0.410,0,0.721,0.048,-0.037,0,29.90000,1.10000,-1.30000,0,0.09408,0.00346,-0.00409,0
Kepler-9 d,0,1.640,0.190,-0.140,0,0.146,0.017,-0.012,0,8.41466,4.18941,-4.18941,0,0.02647,0.01318,-0.01318,0
Kepler-90 i,0,1.320,0.210,-0.210,0,0.118,0.019,-0.019,0,2.30000,,,0,0.00724,,,0
Kepler-900 b,0,2.080,0.120,-0.340,0,0.186,0.011,-0.030,0,4.98000,,,0,0.01570,,,0
Kepler-901 b,0,1.370,0.070,-0.060,0,0.122,0.006,-0.005,0,2.45000,,,0,0.00771,,,0
Kepler-902 b,0,2.540,0.330,-0.180,0,0.227,0.029,-0.016,0,6.99000,,,0,0.02200,,,0
Kepler-903 b,0,2.010,0.350,-0.360,0,0.179,0.031,-0.032,0,4.70000,,,0,0.01480,,,0
Kepler-903 c,0,2.530,0.400,-0.450,0,0.226,0.036,-0.040,0,6.94000,,,0,0.02180,,,0
Kepler-904 b,0,1.770,0.590,-0.240,0,0.158,0.053,-0.021,0,3.78000,,,0,0.01190,,,0
Kepler-905 b,0,1.410,0.050,-0.050,0,0.126,0.004,-0.004,0,2.57000,,,0,0.00809,,,0
Kepler-906 b,0,2.110,0.100,-0.100,0,0.188,0.009,-0.009,0,5.10000,,,0,0.01600,,,0
Kepler-907 b,0,1.200,0.060,-0.050,0,0.107,0.005,-0.004,0,1.87000,,,0,0.00588,,,0
Kepler-908 b,0,1.220,0.100,-0.080,0,0.109,0.009,-0.007,0,1.98000,,,0,0.00624,,,0
Kepler-909 b,0,1.470,0.160,-0.110,0,0.131,0.014,-0.010,0,2.76000,,,0,0.00869,,,0
Kepler-91 b,0,15.323,0.773,-0.673,0,1.367,0.069,-0.060,0,257.44230,57.20940,-54.03110,0,0.81000,0.18000,-0.17000,0
Kepler-910 b,0,0.820,0.040,-0.030,0,0.073,0.004,-0.003,0,0.47700,,,0,0.00150,,,0
Kepler-911 b,0,2.600,0.100,-0.100,0,0.232,0.009,-0.009,0,7.27000,,,0,0.02290,,,0
Kepler-912 b,0,2.800,0.840,-0.510,0,0.250,0.075,-0.045,0,8.25000,,,0,0.02590,,,0
Kepler-913 b,0,2.060,0.080,-0.060,0,0.184,0.007,-0.005,0,4.90000,,,0,0.01540,,,0
Kepler-913 c,0,3.858,,,0,0.344,,,0,14.20000,,,0,0.04470,,,0
Kepler-914 b,0,1.380,0.170,-0.120,0,0.123,0.015,-0.011,0,2.48000,,,0,0.00780,,,0
Kepler-915 b,0,1.500,0.330,-0.190,0,0.134,0.029,-0.017,0,2.86000,,,0,0.00899,,,0
Kepler-916 b,0,1.760,0.140,-0.130,0,0.157,0.012,-0.012,0,3.75000,,,0,0.01180,,,0
Kepler-917 b,0,1.910,0.240,-0.170,0,0.170,0.021,-0.015,0,4.31000,,,0,0.01360,,,0
Kepler-918 b,0,1.740,0.400,-0.210,0,0.155,0.036,-0.019,0,3.68000,,,0,0.01160,,,0
Kepler-919 b,0,2.250,0.870,-0.290,0,0.201,0.078,-0.026,0,5.69000,,,0,0.01790,,,0
Kepler-92 b,0,3.510,0.100,-0.100,0,0.313,0.009,-0.009,0,64.30000,13.90000,-13.90000,0,0.20200,0.04400,-0.04400,0
Kepler-92 c,0,2.600,0.080,-0.080,0,0.232,0.007,-0.007,0,6.10000,1.80000,-1.80000,0,0.01900,0.00600,-0.00600,0
Kepler-92 d,0,2.067,0.056,-0.056,0,0.184,0.005,-0.005,0,11.86668,11.28150,-11.28150,0,0.03734,0.03550,-0.03550,0
Kepler-920 b,0,2.420,0.220,-0.160,0,0.216,0.020,-0.014,0,6.44000,,,0,0.02030,,,0
Kepler-920 c,0,3.800,0.580,-0.280,0,0.339,0.052,-0.025,0,13.80000,,,0,0.04360,,,0
Kepler-921 b,0,2.870,0.330,-0.730,0,0.256,0.029,-0.065,0,8.60000,,,0,0.02710,,,0
Kepler-922 b,0,1.420,0.180,-0.110,0,0.127,0.016,-0.010,0,2.60000,,,0,0.00819,,,0
Kepler-923 b,0,1.380,0.290,-0.190,0,0.123,0.026,-0.017,0,2.48000,,,0,0.00780,,,0
Kepler-924 b,0,3.070,1.110,-0.610,0,0.274,0.099,-0.054,0,9.64000,,,0,0.03030,,,0
Kepler-925 b,0,2.340,0.660,-0.210,0,0.209,0.059,-0.019,0,6.08000,,,0,0.01910,,,0
Kepler-926 b,0,2.310,0.570,-0.230,0,0.206,0.051,-0.021,0,5.95000,,,0,0.01870,,,0
Kepler-927 b,0,1.720,0.400,-0.150,0,0.153,0.036,-0.013,0,3.61000,,,0,0.01130,,,0
Kepler-928 b,0,1.590,0.310,-0.120,0,0.142,0.028,-0.011,0,3.15000,,,0,0.00993,,,0
Kepler-929 b,0,1.110,0.270,-0.150,0,0.099,0.024,-0.013,0,1.41000,,,0,0.00444,,,0
Kepler-93 b,0,1.478,0.019,-0.019,0,0.132,0.002,-0.002,0,4.66000,0.53000,-0.53000,0,0.01466,0.00167,-0.00167,0
Kepler-930 b,0,2.130,0.920,-0.420,0,0.190,0.082,-0.037,0,5.18000,,,0,0.01630,,,0
Kepler-931 b,0,1.330,0.140,-0.090,0,0.119,0.012,-0.008,0,2.33000,,,0,0.00733,,,0
Kepler-932 b,0,1.370,0.130,-0.100,0,0.122,0.012,-0.009,0,2.45000,,,0,0.00771,,,0
Kepler-933 b,0,2.460,0.230,-0.160,0,0.219,0.021,-0.014,0,6.62000,,,0,0.02080,,,0
Kepler-934 b,0,2.090,0.150,-0.110,0,0.186,0.013,-0.010,0,5.02000,,,0,0.01580,,,0
Kepler-935 b,0,1.350,0.080,-0.070,0,0.120,0.007,-0.006,0,2.39000,,,0,0.00752,,,0
Kepler-936 b,0,1.450,0.200,-0.100,0,0.129,0.018,-0.009,0,2.70000,,,0,0.00849,,,0
Kepler-937 b,0,3.720,1.290,-0.480,0,0.332,0.115,-0.043,0,13.40000,,,0,0.04200,,,0
Kepler-937 c,0,2.670,0.910,-0.390,0,0.238,0.081,-0.035,0,7.61000,,,0,0.02390,,,0
Kepler-938 b,0,2.220,0.250,-0.160,0,0.198,0.022,-0.014,0,5.56000,,,0,0.01750,,,0
Kepler-939 b,0,1.750,0.310,-0.200,0,0.156,0.028,-0.018,0,3.71000,,,0,0.01170,,,0
Kepler-94 b,0,3.510,0.150,-0.150,0,0.313,0.013,-0.013,0,10.84000,1.40000,-1.40000,0,0.03400,0.00400,-0.00400,0
Kepler-94 c,0,12.500,,,0,1.110,,,0,3126.00000,200.00000,-200.00000,0,9.83600,0.62900,-0.62900,0
Kepler-940 b,0,3.340,0.710,-0.310,0,0.298,0.063,-0.028,0,11.10000,,,0,0.03500,,,0
Kepler-941 b,0,3.080,0.350,-0.610,0,0.275,0.031,-0.054,0,9.69000,,,0,0.03050,,,0
Kepler-942 b,0,2.130,0.230,-0.080,0,0.190,0.021,-0.007,0,5.18000,,,0,0.01630,,,0
Kepler-943 b,0,5.930,0.790,-0.530,0,0.529,0.070,-0.047,0,29.50000,,,0,0.09280,,,0
Kepler-944 b,0,2.630,0.270,-0.210,0,0.235,0.024,-0.019,0,7.41000,,,0,0.02330,,,0
Kepler-945 b,0,2.630,0.470,-0.250,0,0.235,0.042,-0.022,0,7.41000,,,0,0.02330,,,0
Kepler-946 b,0,1.930,0.320,-0.200,0,0.172,0.029,-0.018,0,4.38000,,,0,0.01380,,,0
Kepler-947 b,0,2.280,0.230,-0.230,0,0.203,0.021,-0.021,0,5.82000,,,0,0.01830,,,0
Kepler-948 b,0,1.850,0.320,-0.410,0,0.165,0.029,-0.037,0,4.08000,,,0,0.01280,,,0
Kepler-949 b,0,2.910,0.360,-0.230,0,0.260,0.032,-0.021,0,8.80000,,,0,0.02770,,,0
Kepler-949 c,0,2.970,0.610,-0.430,0,0.265,0.054,-0.038,0,9.11000,,,0,0.02870,,,0
Kepler-95 b,0,3.420,0.090,-0.090,0,0.305,0.008,-0.008,0,13.00000,2.90000,-2.90000,0,0.04100,0.00900,-0.00900,0
Kepler-950 b,0,8.980,1.560,-0.830,0,0.801,0.139,-0.074,0,59.60000,,,0,0.18800,,,0
Kepler-951 b,0,5.590,0.240,-0.260,0,0.499,0.021,-0.023,0,26.70000,,,0,0.08390,,,0
Kepler-952 b,0,7.650,1.650,-0.750,0,0.682,0.147,-0.067,0,45.40000,,,0,0.14300,,,0
Kepler-953 b,0,4.210,0.370,-0.330,0,0.376,0.033,-0.029,0,16.50000,,,0,0.05190,,,0
Kepler-953 c,0,1.190,0.110,-0.090,0,0.106,0.010,-0.008,0,1.81000,,,0,0.00570,,,0
Kepler-954 b,0,2.320,0.050,-0.110,0,0.207,0.004,-0.010,0,5.99000,,,0,0.01890,,,0
Kepler-955 b,0,3.130,0.270,-0.170,0,0.279,0.024,-0.015,0,9.96000,,,0,0.03130,,,0
Kepler-956 b,0,3.000,0.780,-0.380,0,0.268,0.070,-0.034,0,9.27000,,,0,0.02920,,,0
Kepler-957 b,0,5.500,0.290,-0.320,0,0.491,0.026,-0.029,0,25.90000,,,0,0.08160,,,0
Kepler-958 b,0,2.060,0.100,-0.080,0,0.184,0.009,-0.007,0,4.90000,,,0,0.01540,,,0
Kepler-959 b,0,4.380,1.210,-0.870,0,0.391,0.108,-0.078,0,17.60000,,,0,0.05550,,,0
Kepler-96 b,0,2.670,0.220,-0.220,0,0.238,0.020,-0.020,0,8.46000,3.40000,-3.40000,0,0.02700,0.01100,-0.01100,0
Kepler-960 b,0,2.290,0.070,-0.250,0,0.204,0.006,-0.022,0,5.86000,,,0,0.01840,,,0
Kepler-961 b,0,2.550,0.110,-0.080,0,0.227,0.010,-0.007,0,7.04000,,,0,0.02210,,,0
Kepler-962 b,0,1.970,0.080,-0.080,0,0.176,0.007,-0.007,0,4.54000,,,0,0.01430,,,0
Kepler-963 b,0,2.660,0.300,-0.190,0,0.237,0.027,-0.017,0,7.56000,,,0,0.02380,,,0
Kepler-963 c,0,0.600,0.200,-0.200,0,0.054,0.018,-0.018,0,0.15600,,,0,0.00049,,,0
Kepler-964 b,0,2.120,0.090,-0.070,0,0.189,0.008,-0.006,0,5.14000,,,0,0.01620,,,0
Kepler-965 b,0,3.380,0.550,-0.390,0,0.302,0.049,-0.035,0,11.40000,,,0,0.03570,,,0
Kepler-966 b,0,4.130,1.170,-0.580,0,0.368,0.104,-0.052,0,16.00000,,,0,0.05020,,,0
Kepler-967 b,0,2.350,0.080,-0.100,0,0.210,0.007,-0.009,0,6.12000,,,0,0.01930,,,0
Kepler-967 c,0,3.650,0.150,-0.130,0,0.326,0.013,-0.012,0,12.90000,,,0,0.04070,,,0
Kepler-968 b,0,2.000,0.080,-0.080,0,0.178,0.007,-0.007,0,4.66000,,,0,0.01470,,,0
Kepler-968 c,0,1.690,0.080,-0.070,0,0.151,0.007,-0.006,0,3.50000,,,0,0.01100,,,0
Kepler-969 b,0,2.070,0.050,-0.050,0,0.185,0.004,-0.004,0,4.94000,,,0,0.01550,,,0
Kepler-969 c,0,0.990,0.020,-0.050,0,0.088,0.002,-0.004,0,0.93700,,,0,0.00295,,,0
Kepler-97 b,0,1.480,0.130,-0.130,0,0.132,0.012,-0.012,0,3.51000,1.90000,-1.90000,0,0.01100,0.00600,-0.00600,0
Kepler-970 b,0,2.609,0.265,-0.203,0,0.233,0.024,-0.018,0,7.31000,,,0,0.02300,,,0
Kepler-971 b,0,2.130,0.220,-0.240,0,0.190,0.020,-0.021,0,5.18000,,,0,0.01630,,,0
Kepler-972 b,0,4.650,1.520,-1.100,0,0.415,0.136,-0.098,0,19.50000,,,0,0.06140,,,0
Kepler-973 b,0,1.960,0.080,-0.070,0,0.175,0.007,-0.006,0,4.50000,,,0,0.01420,,,0
Kepler-974 b,0,1.570,0.060,-0.290,0,0.140,0.005,-0.026,0,3.09000,,,0,0.00972,,,0
Kepler-975 b,0,1.480,0.060,-0.090,0,0.132,0.005,-0.008,0,2.79000,,,0,0.00879,,,0
Kepler-975 c,0,10.690,6.940,-6.300,0,0.954,0.619,-0.562,0,80.20000,,,0,0.25200,,,0
Kepler-976 b,0,3.960,0.290,-0.200,0,0.353,0.026,-0.018,0,14.90000,,,0,0.04670,,,0
Kepler-977 b,0,2.620,0.170,-0.170,0,0.234,0.015,-0.015,0,7.37000,,,0,0.02320,,,0
Kepler-978 b,0,2.990,0.670,-0.570,0,0.267,0.060,-0.051,0,9.22000,,,0,0.02900,,,0
Kepler-979 b,0,2.720,0.420,-0.230,0,0.243,0.037,-0.021,0,7.85000,,,0,0.02470,,,0
Kepler-98 b,0,1.990,0.220,-0.220,0,0.178,0.020,-0.020,0,3.55000,1.60000,-1.60000,0,0.01100,0.00500,-0.00500,0
Kepler-980 b,0,2.670,0.230,-0.450,0,0.238,0.021,-0.040,0,7.61000,,,0,0.02390,,,0
Kepler-981 b,0,2.310,0.300,-0.180,0,0.206,0.027,-0.016,0,5.95000,,,0,0.01870,,,0
Kepler-982 b,0,2.250,0.470,-0.270,0,0.201,0.042,-0.024,0,5.69000,,,0,0.01790,,,0
Kepler-983 b,0,2.360,0.070,-0.180,0,0.211,0.006,-0.016,0,6.17000,,,0,0.01940,,,0
Kepler-984 b,0,2.120,0.130,-0.110,0,0.189,0.012,-0.010,0,5.14000,,,0,0.01620,,,0
